student_id,student_name,gender,grade_name,branch,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,gpa,attendance,exam_status
STU2075,Noah,Female,Grade 4,Arts,57.51,57.62,35.78,58.47,42.06,50.29,2,86.92,Pass
STU2076,Mia,Male,Grade 3,Math's,76.64,68.09,28.12,49.14,51.41,54.68,2,84.08,Pass
STU2077,Mason,Female,Grade 5,Science,52.72,54.1,82.76,93.71,47.93,66.24,3,91.13,Fail
STU2078,Michal,Female,Grade 5,Arts,70.95,89.19,58.07,66.18,85.44,73.96,4,94.0,Pass
STU2079,Olivia,Male,Grade 1,English,58.39,77.17,63.77,78.26,80.35,71.59,4,81.6,Pass
STU2080,Mason,Male,Grade 1,Science,85.53,60.13,37.73,59.18,51.57,58.83,3,73.29,Pass
STU2081,Hudson,Female,Grade 1,English,35.59,53.24,24.46,69.88,84.37,53.51,2,81.0,Pass
STU2082,Mason,Female,Grade 4,Science,67.75,89.86,97.14,57.66,77.59,78.0,4,86.52,Pass
STU2083,Damon,Male,Grade 2,Arts,86.85,69.0,91.35,50.22,17.68,63.02,3,80.3,Pass
STU2084,Mason,Male,Grade 3,Arts,62.84,76.27,67.88,79.71,49.1,67.16,3,85.66,Pass
STU2085,Ethan,Female,Grade 1,Phys.Ed,50.29,50.67,70.74,53.11,82.14,61.39,3,96.71,Pass
STU2086,Hudson,Female,Grade 1,Science,80.01,73.87,77.29,51.92,93.48,75.31,4,78.64,Pass
STU2087,Robert,Male,Grade 2,Math's,55.04,71.67,42.55,71.13,77.38,63.56,3,100.0,Pass
STU2088,Olivia,Male,Grade 5,English,35.65,80.42,71.09,49.45,69.54,61.23,3,82.17,Pass
STU2089,Liam,Male,Grade 5,Science,70.96,89.15,41.34,70.0,61.28,66.55,3,93.14,Pass
STU2090,Cal,Male,Grade 5,Math's,50.71,72.38,71.07,65.3,56.45,63.18,3,84.47,Pass
STU2091,Hudson,Male,Grade 4,Math's,60.74,63.99,68.86,67.22,61.95,64.55,3,86.77,Pass
STU2092,Ava,Female,Grade 2,Math's,71.03,56.44,64.12,53.62,82.66,65.57,3,78.28,Pass
STU2093,Mack,Female,Grade 5,Math's,59.71,53.41,81.88,58.76,54.46,61.64,3,90.16,Pass
STU2094,Hudson,Female,Grade 5,Science,58.32,55.66,71.92,72.46,62.26,64.13,3,80.49,Pass
STU2095,Cal,Male,Grade 3,Science,74.79,67.48,28.78,79.27,67.76,63.62,3,88.85,Fail
STU2096,Damon,Male,Grade 5,English,47.5,75.45,68.94,40.96,89.66,64.5,3,80.98,Pass
STU2097,Sophia,Male,Grade 3,Science,62.33,85.09,73.84,58.76,50.85,66.17,3,77.27,Pass
STU2098,Robert,Male,Grade 5,Arts,62.35,94.26,80.75,64.35,64.3,73.2,4,88.87,Pass
STU2099,Liam,Male,Grade 5,Phys.Ed,46.01,83.86,74.77,47.94,100.0,70.52,4,82.26,Pass
STU2100,Olivia,Female,Grade 5,Phys.Ed,63.87,71.71,81.28,51.68,75.66,68.84,3,72.85,Pass
STU2101,Mia,Female,Grade 5,Arts,77.43,80.97,66.84,46.21,57.74,65.83,3,92.05,Pass
STU2102,Damon,Female,Grade 2,Phys.Ed,32.52,78.08,58.22,45.95,75.2,57.99,3,95.36,Pass
STU2103,Jack,Female,Grade 3,Science,87.82,54.92,47.33,55.35,57.29,60.54,3,96.0,Pass
STU2104,Liam,Male,Grade 5,Phys.Ed,44.74,65.08,65.36,66.53,77.38,63.82,3,82.37,Pass
STU2105,Emma,Male,Grade 1,Math's,92.95,51.66,54.71,69.31,63.08,66.34,3,79.27,Pass
STU2106,Mia,Female,Grade 5,Math's,100.0,48.48,28.2,52.36,70.35,59.88,3,88.49,Pass
STU2107,Cal,Female,Grade 4,Math's,57.3,100.0,78.9,61.6,61.21,71.8,4,91.61,Pass
STU2108,Shawn,Female,Grade 4,Arts,42.33,78.32,100.0,67.68,80.61,73.79,4,98.43,Pass
STU2109,Ava,Male,Grade 5,Science,71.85,62.53,35.26,60.06,74.64,60.87,3,82.81,Pass
STU2110,Lucas,Male,Grade 2,Arts,59.86,47.18,71.86,42.27,79.2,60.07,3,80.73,Pass
STU2111,Emma,Male,Grade 5,English,55.77,54.86,75.75,64.41,72.98,64.75,3,77.41,Pass
STU2112,Emma,Male,Grade 5,English,66.91,66.8,70.95,62.17,30.88,59.54,3,70.02,Pass
STU2113,Robert,Female,Grade 3,Arts,60.46,83.09,60.93,62.61,63.39,66.1,3,86.88,Pass
STU2114,Noah,Male,Grade 5,Arts,54.71,39.46,67.43,67.24,55.66,56.9,3,89.65,Pass
STU2115,Olivia,Male,Grade 4,Arts,79.8,84.83,53.89,64.5,70.13,70.63,4,88.97,Pass
STU2116,Mia,Male,Grade 5,Math's,74.4,75.48,100.0,74.05,53.0,75.39,4,78.08,Fail
STU2117,Noah,Female,Grade 1,English,58.22,66.31,26.88,57.81,23.23,46.49,2,79.32,Fail
STU2118,Ethan,Female,Grade 5,Phys.Ed,57.34,45.32,48.23,78.79,63.13,58.56,3,79.89,Pass
STU2119,Ethan,Female,Grade 1,Phys.Ed,69.18,66.3,36.68,72.36,54.77,59.86,3,81.13,Pass
STU2120,Shawn,Female,Grade 3,Science,72.23,83.69,61.6,66.66,48.38,66.51,3,71.9,Pass
STU2121,Michal,Male,Grade 5,Arts,67.19,62.08,50.03,49.89,98.04,65.45,3,90.35,Pass
STU2122,Emma,Female,Grade 4,Phys.Ed,45.95,84.94,60.14,58.16,80.09,65.86,3,91.29,Pass
STU2123,Ethan,Male,Grade 4,Science,67.73,86.69,45.92,64.37,61.45,65.23,3,81.9,Pass
STU2124,Tyler,Male,Grade 2,Math's,72.49,53.94,93.13,57.86,77.89,71.06,4,82.4,Not Attended
STU2125,Robert,Female,Grade 5,English,65.44,86.91,45.9,45.41,35.01,55.74,3,94.04,Pass
STU2126,Liam,Female,Grade 4,Science,73.49,96.22,51.55,84.83,62.04,73.62,4,79.92,Pass
STU2127,Zen,Male,Grade 1,Arts,44.5,56.72,50.67,63.7,41.37,51.39,2,77.65,Pass
STU2128,Damon,Male,Grade 2,Arts,66.8,79.2,100.0,72.78,44.27,72.61,4,77.86,Pass
STU2129,Mia,Female,Grade 3,English,56.99,69.93,57.3,55.65,78.03,63.58,3,89.08,Pass
STU2130,Emma,Male,Grade 1,English,63.77,65.56,62.66,49.78,57.8,59.91,3,81.87,Pass
STU2131,Emma,Female,Grade 2,Arts,85.81,75.31,43.19,65.77,46.81,63.38,3,86.08,Pass
STU2132,Robert,Female,Grade 3,Science,56.06,69.0,58.5,40.83,72.95,59.47,3,73.32,Pass
STU2133,Jack,Male,Grade 1,Math's,65.94,61.66,86.31,50.0,45.5,61.88,3,76.21,Pass
STU2134,Mia,Male,Grade 4,Math's,62.55,38.53,32.14,65.2,88.09,57.3,3,86.79,Pass
STU2135,Ava,Female,Grade 5,English,36.63,60.31,66.82,72.05,66.9,60.54,3,95.17,Pass
STU2136,Damon,Male,Grade 5,Phys.Ed,47.48,37.44,52.21,74.61,86.59,59.67,3,79.91,Pass
STU2137,Noah,Female,Grade 3,Math's,83.2,71.86,49.39,60.92,65.99,66.27,3,92.9,Pass
STU2138,Ava,Female,Grade 3,Arts,63.67,100.0,100.0,57.14,78.35,79.83,4,73.97,Pass
STU2139,Liam,Female,Grade 5,Science,54.05,81.06,100.0,61.9,100.0,79.4,4,80.38,Pass
STU2140,Mia,Female,Grade 5,Science,68.21,48.56,50.68,55.09,77.3,59.97,3,84.93,Pass
STU2141,Zen,Female,Grade 2,English,57.4,63.57,36.56,48.91,72.01,55.69,3,99.4,Pass
STU2142,Ethan,Female,Grade 4,Math's,64.8,69.17,47.3,84.63,52.63,63.71,3,70.66,Pass
STU2143,Sophia,Female,Grade 1,English,90.08,70.96,69.9,62.95,67.32,72.24,4,95.19,Pass
STU2144,Ava,Male,Grade 3,Arts,71.16,99.5,29.81,48.77,72.03,64.25,3,100.0,Pass
STU2145,Lucas,Male,Grade 2,Science,63.34,86.73,29.81,54.63,56.48,58.2,3,87.71,Pass
STU2146,Cal,Male,Grade 1,Arts,59.59,61.44,76.71,56.06,38.67,58.49,3,85.42,Pass
STU2147,Lucas,Female,Grade 4,English,45.19,57.55,78.38,63.77,68.76,62.73,3,73.95,Pass
STU2148,Ethan,Female,Grade 2,English,58.77,45.89,59.86,43.39,66.73,54.93,2,90.4,Pass
STU2149,Hudson,Female,Grade 4,Phys.Ed,78.84,78.63,42.09,60.73,100.0,72.06,4,72.27,Pass
STU2150,Noah,Male,Grade 5,Arts,62.6,38.69,33.15,49.57,64.03,49.61,2,92.59,Fail
STU2151,Olivia,Male,Grade 2,Phys.Ed,48.5,71.91,57.0,61.75,89.82,65.8,3,93.25,Pass
STU2152,Cal,Female,Grade 1,English,83.21,89.02,49.78,53.46,63.65,67.82,3,79.66,Pass
STU2153,Emma,Male,Grade 3,Phys.Ed,64.4,70.27,64.74,59.26,48.56,61.45,3,98.07,Pass
STU2154,Liam,Male,Grade 5,Science,70.32,77.0,90.93,45.21,60.76,68.85,3,95.02,Pass
STU2155,Ethan,Male,Grade 3,Phys.Ed,62.69,65.99,45.08,56.84,45.9,55.3,3,84.13,Pass
STU2156,Jack,Male,Grade 3,Arts,51.5,56.91,81.75,62.9,76.51,65.91,3,91.54,Pass
STU2157,Jack,Male,Grade 1,Arts,70.52,88.7,57.47,55.07,96.29,73.61,4,82.62,Pass
STU2158,Cal,Male,Grade 2,English,76.3,57.71,66.23,61.82,87.61,69.94,3,83.0,Pass
STU2159,Ethan,Male,Grade 5,Science,84.78,62.31,67.59,66.57,39.73,64.2,3,90.42,Pass
STU2160,Hudson,Male,Grade 5,Math's,51.82,70.02,56.89,62.12,50.56,58.28,3,82.48,Pass
STU2161,Zen,Female,Grade 2,Science,45.68,71.6,68.44,59.16,67.82,62.54,3,97.03,Pass
STU2162,Olivia,Female,Grade 2,Phys.Ed,43.49,69.53,66.1,49.11,53.81,56.41,3,69.31,Pass
STU2163,Noah,Female,Grade 3,Phys.Ed,69.87,60.25,70.91,47.75,49.0,59.56,3,76.2,Pass
STU2164,Olivia,Female,Grade 2,Math's,69.64,84.79,48.08,51.36,54.6,61.7,3,88.57,Pass
STU2165,Damon,Female,Grade 4,Arts,56.81,58.83,44.01,54.1,39.57,50.66,2,91.07,Pass
STU2166,Robert,Female,Grade 5,Math's,64.14,76.97,55.62,58.55,55.48,62.15,3,81.72,Pass
STU2167,Cal,Male,Grade 1,English,100.0,51.48,57.58,61.73,54.44,65.05,3,83.28,Pass
STU2168,Olivia,Male,Grade 5,Science,84.05,62.06,73.92,79.44,61.02,72.1,4,89.53,Pass
STU2169,Emma,Male,Grade 5,Science,76.93,49.49,48.0,52.51,80.28,61.44,3,74.6,Fail
STU2170,Sophia,Female,Grade 5,Math's,69.27,51.26,45.62,70.78,55.96,58.58,3,98.09,Pass
STU2171,Mack,Female,Grade 3,Math's,73.14,74.98,51.29,75.79,68.26,68.69,3,81.45,Pass
STU2172,Mason,Female,Grade 5,Arts,67.96,76.56,54.82,73.15,69.85,68.47,3,70.89,Pass
STU2173,Zen,Male,Grade 3,Math's,77.17,77.25,44.43,63.18,72.22,66.85,3,84.74,Pass
STU2174,Ava,Female,Grade 5,Arts,69.56,57.48,28.71,47.08,54.61,51.49,2,84.19,Pass
STU2175,Mack,Female,Grade 1,English,55.7,82.6,36.38,66.6,74.65,63.19,3,82.86,Pass
STU2176,Sophia,Female,Grade 5,Math's,43.68,79.52,80.52,75.9,87.73,73.47,4,90.2,Pass
STU2177,Emma,Female,Grade 5,English,63.07,60.77,73.86,66.39,77.08,68.23,3,82.33,Pass
STU2178,Ethan,Male,Grade 5,Math's,70.6,78.26,74.2,74.31,82.86,76.05,4,66.97,Pass
STU2179,Emma,Male,Grade 4,Math's,61.73,78.5,100.0,58.09,66.95,73.05,4,76.87,Pass
STU2180,Liam,Male,Grade 4,Arts,63.28,49.52,52.35,71.05,84.24,64.09,3,81.39,Pass
STU2181,Michal,Male,Grade 2,Science,46.84,75.54,60.51,69.95,25.57,55.68,3,72.64,Pass
STU2182,Hudson,Male,Grade 5,Phys.Ed,62.82,54.9,36.27,71.39,72.59,59.59,3,92.48,Pass
STU2183,Sophia,Female,Grade 2,Phys.Ed,35.84,75.93,25.63,51.52,87.98,55.38,3,90.65,Pass
STU2184,Hudson,Male,Grade 5,Math's,37.96,64.77,33.24,51.24,64.37,50.32,2,82.26,Pass
STU2185,Cal,Male,Grade 5,Math's,43.39,73.86,31.34,78.31,65.95,58.57,3,76.88,Pass
STU2186,Tyler,Male,Grade 4,Math's,95.79,70.53,79.18,76.71,44.84,73.41,4,86.29,Pass
STU2187,Cal,Male,Grade 5,English,37.82,70.81,55.48,77.78,81.6,64.7,3,77.15,Pass
STU2188,Lucas,Female,Grade 1,Math's,63.51,97.36,35.71,77.34,37.26,62.23,3,97.22,Not Attended
STU2189,Ethan,Male,Grade 5,Phys.Ed,73.2,69.71,53.87,52.46,60.04,61.86,3,77.46,Fail
STU2190,Lucas,Female,Grade 4,Phys.Ed,44.55,63.65,50.87,70.33,87.41,63.36,3,96.43,Pass
STU2191,Noah,Male,Grade 5,English,83.05,71.97,45.15,71.34,59.46,66.2,3,68.4,Pass
STU2192,Ethan,Male,Grade 2,Phys.Ed,87.83,62.16,63.11,75.93,25.48,62.9,3,79.91,Pass
STU2193,Michal,Female,Grade 5,Arts,72.1,79.41,60.85,44.21,29.72,57.26,3,71.76,Pass
STU2194,Mason,Female,Grade 5,Phys.Ed,58.85,60.84,96.21,51.13,77.85,68.97,3,84.02,Fail
STU2195,Mason,Female,Grade 2,Phys.Ed,83.94,62.65,74.39,65.37,63.12,69.89,3,85.63,Pass
STU2196,Hudson,Female,Grade 2,Math's,53.29,78.62,58.29,45.43,51.43,57.41,3,58.41,Fail
STU2197,Emma,Male,Grade 5,Math's,70.24,56.62,45.05,48.61,58.97,55.9,3,92.89,Not Attended
STU2198,Noah,Male,Grade 2,English,89.75,53.31,77.97,56.73,71.65,69.88,3,83.98,Pass
STU2199,Robert,Male,Grade 2,Math's,62.04,67.08,74.74,78.07,73.95,71.18,4,98.38,Pass
STU2200,Damon,Male,Grade 5,Math's,74.1,64.5,54.04,77.49,74.58,68.94,3,89.28,Pass
STU2201,Olivia,Male,Grade 5,Math's,63.23,52.14,72.54,46.61,24.48,51.8,2,69.56,Pass
STU2202,Tyler,Female,Grade 3,Phys.Ed,81.79,73.14,78.43,72.67,57.98,72.8,4,82.15,Pass
STU2203,Olivia,Female,Grade 1,English,72.67,67.3,68.91,54.41,45.54,61.77,3,95.72,Pass
STU2204,Cal,Female,Grade 4,Phys.Ed,80.97,62.96,48.11,57.89,59.63,61.91,3,90.16,Pass
STU2205,Liam,Female,Grade 5,English,74.58,73.84,59.41,85.88,32.39,65.22,3,92.9,Pass
STU2206,Jack,Male,Grade 4,Science,56.41,49.97,51.06,67.54,62.89,57.57,3,92.95,Pass
STU2207,Damon,Male,Grade 3,Science,46.88,82.93,82.25,44.08,50.75,61.38,3,78.22,Pass
STU2208,Olivia,Female,Grade 2,Science,76.02,69.14,73.08,65.28,43.25,65.35,3,76.91,Pass
STU2209,Sophia,Male,Grade 5,English,74.18,66.27,57.03,61.12,52.34,62.19,3,92.07,Pass
STU2210,Lucas,Female,Grade 5,Arts,58.57,41.18,69.15,63.51,58.2,58.12,3,75.69,Pass
STU2211,Robert,Male,Grade 3,English,77.74,37.28,61.91,75.03,49.77,60.34,3,77.98,Pass
STU2212,Ava,Male,Grade 3,English,44.55,37.05,18.1,70.25,53.1,44.61,2,80.36,Pass
STU2213,Ava,Female,Grade 5,Phys.Ed,60.74,43.98,45.24,68.23,52.09,54.06,2,93.64,Pass
STU2214,Ava,Male,Grade 4,Math's,60.63,90.01,63.78,56.43,84.22,71.01,4,68.42,Pass
STU2215,Mia,Male,Grade 5,Phys.Ed,87.11,69.03,77.49,57.42,44.76,67.16,3,73.52,Pass
STU2216,Lucas,Male,Grade 1,Science,69.8,74.44,33.2,61.0,46.58,57.0,3,87.21,Pass
STU2217,Zen,Female,Grade 5,Math's,62.32,62.94,55.97,40.48,63.05,56.95,3,77.66,Pass
STU2218,Noah,Female,Grade 5,Arts,44.92,39.54,63.95,61.25,53.86,52.71,2,73.74,Pass
STU2219,Cal,Male,Grade 2,Phys.Ed,75.06,58.69,75.75,65.77,82.8,71.62,4,80.97,Pass
STU2220,Noah,Male,Grade 5,Math's,58.75,51.16,84.38,83.98,37.92,63.24,3,87.84,Pass
STU2221,Michal,Male,Grade 4,Math's,53.54,67.5,76.56,75.49,43.71,63.36,3,69.79,Fail
STU2222,Zen,Female,Grade 4,Math's,80.97,61.5,42.31,48.24,74.77,61.56,3,84.24,Pass
STU2223,Mia,Female,Grade 2,English,49.26,80.42,41.48,39.01,69.9,56.01,3,82.89,Pass
STU2224,Mia,Female,Grade 5,Math's,49.44,65.43,49.85,77.56,73.1,63.08,3,97.37,Pass
STU2225,Noah,Female,Grade 1,English,64.62,50.08,40.21,69.71,77.11,60.35,3,84.21,Pass
STU2226,Zen,Male,Grade 4,Math's,76.98,87.39,40.03,49.45,44.57,59.68,3,78.81,Pass
STU2227,Damon,Female,Grade 5,Arts,63.14,80.83,58.59,50.47,55.42,61.69,3,87.99,Pass
STU2228,Mack,Female,Grade 3,Phys.Ed,56.04,57.86,42.46,79.69,72.61,61.73,3,100.0,Pass
STU2229,Hudson,Male,Grade 5,Arts,89.76,41.65,49.69,52.02,53.88,57.4,3,67.11,Pass
STU2230,Ava,Male,Grade 1,Math's,68.7,56.83,57.3,56.58,30.35,53.95,2,94.4,Pass
STU2231,Emma,Male,Grade 5,Science,38.2,53.74,63.83,74.39,24.44,50.92,2,91.97,Pass
STU2232,Hudson,Female,Grade 5,Arts,62.51,50.53,37.68,63.49,93.32,61.5,3,76.43,Pass
STU2233,Noah,Male,Grade 1,Science,41.18,58.71,75.85,55.81,27.48,51.8,2,83.75,Pass
STU2234,Damon,Male,Grade 1,Science,53.66,71.5,77.23,62.83,56.78,64.4,3,83.22,Pass
STU2235,Mack,Female,Grade 2,Science,75.86,47.36,74.74,36.78,43.97,55.74,3,81.48,Pass
STU2236,Liam,Male,Grade 1,Arts,69.64,85.58,57.08,56.16,69.88,67.67,3,63.37,Pass
STU2237,Ava,Male,Grade 4,Math's,69.66,70.97,50.86,57.71,55.84,61.01,3,81.77,Pass
STU2238,Olivia,Female,Grade 5,Phys.Ed,69.01,51.51,34.3,69.67,78.41,60.58,3,83.32,Pass
STU2239,Mack,Female,Grade 5,Math's,82.71,51.53,23.45,56.93,67.7,56.46,3,82.7,Pass
STU2240,Lucas,Male,Grade 1,Phys.Ed,54.57,58.99,45.63,80.86,74.34,62.88,3,91.65,Pass
STU2241,Emma,Female,Grade 5,Math's,61.32,77.99,72.7,65.71,76.52,70.85,4,92.24,Pass
STU2242,Cal,Male,Grade 5,English,50.3,59.6,76.71,59.84,55.32,60.36,3,85.31,Pass
STU2243,Lucas,Female,Grade 5,Phys.Ed,50.75,95.6,81.1,65.82,71.97,73.05,4,76.66,Pass
STU2244,Damon,Male,Grade 2,Phys.Ed,52.78,80.86,35.21,46.62,93.42,61.78,3,83.91,Pass
STU2245,Olivia,Female,Grade 5,English,50.1,70.69,36.57,47.11,86.87,58.27,3,87.26,Pass
STU2246,Tyler,Female,Grade 1,Science,53.82,66.6,64.83,87.56,74.25,69.41,3,78.05,Fail
STU2247,Hudson,Male,Grade 1,Math's,60.52,46.43,59.18,70.22,86.12,64.49,3,91.7,Pass
STU2248,Zen,Female,Grade 3,English,100.0,90.96,69.57,71.3,70.1,80.39,4,78.73,Pass
STU2249,Liam,Male,Grade 3,Science,85.19,56.21,49.72,32.36,36.67,52.03,2,79.3,Fail
STU2250,Cal,Female,Grade 5,Math's,39.83,58.84,43.78,42.15,80.66,53.05,2,76.46,Pass
STU2251,Lucas,Female,Grade 2,Phys.Ed,69.31,62.77,41.85,73.25,96.26,68.69,3,85.63,Pass
STU2252,Olivia,Male,Grade 4,Arts,73.78,59.43,79.73,46.55,58.14,63.53,3,86.55,Pass
STU2253,Zen,Male,Grade 2,Math's,68.86,73.11,72.39,48.9,68.06,66.26,3,84.2,Pass
STU2254,Sophia,Male,Grade 3,Phys.Ed,82.19,67.24,52.25,67.86,79.94,69.9,3,86.37,Pass
STU2255,Mason,Female,Grade 5,Science,62.22,83.96,64.09,51.53,79.9,68.34,3,95.87,Pass
STU2256,Mack,Female,Grade 3,Math's,51.23,71.08,91.08,64.61,73.08,70.21,4,84.6,Pass
STU2257,Michal,Male,Grade 5,Science,39.46,44.98,28.43,78.71,48.2,47.96,2,86.81,Pass
STU2258,Michal,Female,Grade 2,Phys.Ed,84.9,59.69,64.55,80.18,45.92,67.05,3,79.0,Pass
STU2259,Ethan,Male,Grade 5,Science,56.67,66.98,63.12,56.52,31.26,54.91,2,87.55,Pass
STU2260,Emma,Male,Grade 4,Math's,22.99,48.7,8.73,60.1,78.85,43.87,2,84.84,Pass
STU2261,Mack,Male,Grade 3,Arts,60.61,60.21,53.76,77.48,52.77,60.97,3,90.78,Pass
STU2262,Hudson,Female,Grade 5,Math's,57.49,44.41,55.47,78.07,55.82,58.25,3,88.99,Fail
STU2263,Tyler,Female,Grade 5,Science,86.08,77.13,82.05,49.11,44.61,67.8,3,88.14,Pass
STU2264,Cal,Male,Grade 2,Math's,60.73,69.04,61.17,83.12,51.1,65.03,3,86.58,Pass
STU2265,Shawn,Female,Grade 3,Arts,53.67,59.67,78.0,57.95,41.81,58.22,3,95.45,Fail
STU2266,Cal,Female,Grade 2,Phys.Ed,52.79,72.12,38.49,54.79,78.56,59.35,3,77.64,Pass
STU2267,Zen,Female,Grade 1,Arts,49.53,27.33,63.58,71.44,62.64,54.91,2,92.35,Pass
STU2268,Robert,Female,Grade 4,Science,52.8,88.0,82.66,61.1,63.99,69.71,3,77.23,Pass
STU2269,Mason,Male,Grade 4,English,38.15,75.64,44.32,65.94,75.92,60.0,3,94.46,Not Attended
STU2270,Jack,Male,Grade 2,Arts,44.03,53.18,53.46,61.85,50.82,52.67,2,74.31,Pass
STU2271,Ethan,Male,Grade 5,English,100.0,98.3,56.21,66.1,82.25,80.57,4,73.66,Pass
STU2272,Ethan,Female,Grade 5,Science,64.29,81.47,64.25,42.6,78.02,66.13,3,94.42,Pass
STU2273,Lucas,Female,Grade 5,Science,46.09,86.64,67.13,68.47,57.73,65.21,3,73.53,Pass
STU2274,Damon,Male,Grade 5,Science,62.46,28.79,64.64,65.48,81.01,60.48,3,77.99,Pass
STU2275,Zen,Female,Grade 2,Science,74.23,41.28,85.0,75.45,87.69,72.73,4,92.87,Pass
STU2276,Emma,Male,Grade 5,English,61.34,44.65,74.14,59.2,71.92,62.25,3,82.57,Pass
STU2277,Hudson,Female,Grade 2,Science,64.94,53.4,52.13,51.73,85.86,61.61,3,90.24,Pass
STU2278,Zen,Female,Grade 4,Math's,46.78,88.03,79.33,65.07,45.98,65.04,3,90.93,Pass
STU2279,Noah,Male,Grade 5,Arts,50.7,59.83,86.29,74.94,66.34,67.62,3,66.11,Pass
STU2280,Robert,Female,Grade 5,English,55.58,72.12,71.68,60.59,48.7,61.73,3,85.49,Pass
STU2281,Tyler,Male,Grade 5,Arts,34.44,43.74,72.9,56.53,98.59,61.24,3,94.73,Pass
STU2282,Michal,Male,Grade 3,Math's,60.71,58.33,39.79,79.92,21.56,52.06,2,78.6,Pass
STU2283,Mia,Female,Grade 4,Arts,80.89,83.79,47.36,33.46,68.43,62.78,3,94.55,Pass
STU2284,Shawn,Male,Grade 1,Phys.Ed,60.73,56.86,50.03,56.6,44.28,53.7,2,89.42,Pass
STU2285,Zen,Female,Grade 2,Phys.Ed,91.04,57.22,70.99,62.95,18.6,60.16,3,98.34,Pass
STU2286,Damon,Female,Grade 4,Science,71.43,69.33,74.09,53.82,17.83,57.3,3,92.79,Pass
STU2287,Sophia,Female,Grade 5,Science,67.53,57.65,71.79,58.59,91.67,69.44,3,79.91,Pass
STU2288,Zen,Male,Grade 2,Arts,54.02,62.22,84.82,33.23,43.18,55.49,3,78.2,Pass
STU2289,Ava,Female,Grade 4,Science,52.43,84.69,31.41,86.7,52.05,61.46,3,81.9,Pass
STU2290,Mack,Male,Grade 4,Math's,69.24,64.4,55.39,59.44,72.46,64.19,3,87.84,Pass
STU2291,Tyler,Male,Grade 4,Arts,55.02,76.08,55.67,74.73,84.33,69.16,3,87.55,Pass
STU2292,Noah,Female,Grade 1,Phys.Ed,78.69,51.33,47.49,64.08,45.17,57.35,3,85.95,Pass
STU2293,Zen,Female,Grade 1,Science,85.6,63.35,53.6,73.83,69.77,69.23,3,84.36,Pass
STU2294,Liam,Female,Grade 5,English,41.79,71.19,48.99,63.73,76.56,60.45,3,76.4,Pass
STU2295,Shawn,Male,Grade 2,Science,84.99,46.97,50.73,77.06,59.25,63.8,3,74.42,Pass
STU2296,Mia,Female,Grade 5,Math's,57.8,73.85,59.35,51.44,51.91,58.87,3,70.51,Pass
STU2297,Olivia,Male,Grade 5,Arts,41.38,81.93,81.01,69.68,39.79,62.76,3,88.12,Pass
STU2298,Michal,Male,Grade 5,Science,64.26,55.5,52.72,75.12,69.07,63.34,3,73.54,Pass
STU2299,Liam,Female,Grade 4,Science,39.89,61.8,44.52,54.91,55.19,51.26,2,83.38,Fail
STU2300,Shawn,Male,Grade 5,Arts,74.34,99.16,55.31,40.8,60.58,66.04,3,90.75,Pass
STU2301,Jack,Male,Grade 1,Arts,67.1,53.16,80.45,76.6,93.13,74.09,4,79.66,Pass
STU2302,Robert,Female,Grade 2,Phys.Ed,60.31,48.01,63.22,72.2,64.01,61.55,3,93.83,Pass
STU2303,Liam,Female,Grade 5,Science,72.18,73.73,49.06,51.11,64.2,62.06,3,68.88,Pass
STU2304,Emma,Male,Grade 2,English,55.56,83.77,46.02,44.17,46.84,55.27,3,94.04,Not Attended
STU2305,Noah,Female,Grade 5,Phys.Ed,79.1,64.86,50.77,52.81,67.91,63.09,3,80.98,Pass
STU2306,Mack,Male,Grade 4,Phys.Ed,40.81,70.24,72.18,54.03,93.75,66.2,3,84.14,Pass
STU2307,Liam,Male,Grade 2,Phys.Ed,81.45,67.83,67.96,47.52,33.99,59.75,3,91.29,Pass
STU2308,Liam,Male,Grade 5,Phys.Ed,86.73,76.58,83.51,72.69,76.33,79.17,4,81.3,Pass
STU2309,Mia,Male,Grade 1,English,58.71,66.95,72.84,66.08,60.41,65.0,3,84.44,Pass
STU2310,Ethan,Male,Grade 3,Science,82.0,89.68,60.69,68.21,69.01,73.92,4,66.56,Pass
STU2311,Robert,Male,Grade 4,Arts,51.04,59.36,72.01,76.85,83.75,68.6,3,89.23,Pass
STU2312,Shawn,Female,Grade 4,Science,65.22,72.28,52.56,76.88,75.27,68.44,3,83.76,Pass
STU2313,Michal,Male,Grade 1,Math's,45.88,58.48,58.01,62.91,49.63,54.98,2,84.92,Pass
STU2314,Emma,Male,Grade 5,Science,70.89,69.46,58.93,68.02,43.67,62.19,3,74.98,Pass
STU2315,Jack,Female,Grade 3,Phys.Ed,51.41,63.6,53.96,45.77,25.38,48.02,2,76.49,Pass
STU2316,Lucas,Female,Grade 3,Math's,75.07,77.31,67.2,40.49,47.43,61.5,3,86.43,Pass
STU2317,Mason,Female,Grade 5,Math's,56.42,74.95,47.55,61.13,75.32,63.08,3,78.19,Pass
STU2318,Cal,Female,Grade 5,Math's,68.78,70.89,50.67,65.09,18.01,54.69,2,90.68,Pass
STU2319,Noah,Male,Grade 2,English,48.35,55.43,65.54,70.71,68.09,61.62,3,100.0,Pass
STU2320,Emma,Male,Grade 4,English,68.16,63.61,67.35,53.08,75.84,65.61,3,91.15,Not Attended
