student_id,student_name,gender,school_type,grade_name,branch,parent_education,commute_time,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,engagement_score,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,final_score,gpa,grade_band,exam_status,at_risk
STU2091,Diya,Male,Private,Grade 5,Science,Graduate,14.18,8.7,65.63,93.18,39.3,60.76,3.72,77.38,3,3,3.29,72.19,37.41,76.83,48.56,54.75,60.37,87.08,3,A,Pass,0
STU2092,Damon,Male,Private,Grade 1,English,High School,72.2,6.78,66.81,56.03,61.33,89.27,0.0,76.76,4,1,1.65,41.12,74.18,52.05,61.1,64.38,62.43,85.75,3,A,Pass,1
STU2093,Tyler,Male,Government,Grade 2,Arts,Graduate,55.49,5.41,76.13,80.12,24.02,77.69,11.65,100.0,5,1,6.66,69.19,79.53,83.76,50.47,77.77,67.82,73.15,3,B,Pass,0
STU2094,Mason,Female,Government,Grade 5,Science,Graduate,58.06,6.7,84.63,65.62,69.15,61.03,7.57,80.16,3,3,4.83,49.63,70.09,72.17,64.43,64.28,64.55,85.82,3,A,Pass,0
STU2095,Tyler,Male,Government,Grade 5,Science,Post Graduate,36.04,6.81,76.65,55.57,52.51,41.38,4.32,83.7,3,1,3.03,36.99,80.63,49.33,82.16,69.72,58.54,57.76,3,C,Pass,1
STU2096,Meera,Male,Private,Grade 3,Arts,Graduate,47.17,4.4,85.96,70.19,84.84,54.86,7.18,60.09,2,3,4.32,48.68,46.77,79.34,70.63,82.82,67.27,78.55,3,B,Pass,0
STU2097,Riya,Female,Government,Grade 3,Science,High School,34.38,6.86,87.72,66.55,55.89,89.52,0.36,54.62,1,2,0.99,37.67,79.51,67.52,68.66,75.46,67.6,82.67,3,B,Pass,1
STU2098,Mason,Male,Semi-Government,Grade 5,English,Post Graduate,0.0,6.26,63.0,45.73,93.02,13.22,5.67,68.05,10,1,6.02,59.53,70.94,52.99,62.11,68.46,58.25,84.14,3,B,Pass,1
STU2099,Robert,Female,Semi-Government,Grade 5,Science,High School,39.76,5.86,74.33,76.08,75.86,3.27,3.25,79.68,8,0,4.1,62.41,52.91,79.26,53.26,61.38,58.05,77.35,3,B,Pass,1
STU2100,Mason,Female,Government,Grade 3,Phys.Ed,Graduate,47.63,7.1,66.44,38.29,53.04,91.1,6.5,77.36,6,1,4.95,46.51,60.08,62.7,51.43,100.0,62.89,78.83,3,B,Pass,1
STU2101,Ava,Female,Private,Grade 5,Phys.Ed,High School,45.8,4.97,66.73,45.88,79.03,100.0,2.46,83.67,2,1,1.93,52.74,71.09,52.67,61.8,56.53,64.97,80.35,3,B,Pass,1
STU2102,Kabir,Male,Private,Grade 1,Phys.Ed,Post Graduate,22.77,5.31,50.26,79.49,100.0,48.98,0.0,100.0,2,0,0.7,78.94,62.83,68.4,57.12,31.14,65.86,72.15,3,B,Pass,1
STU2103,Shawn,Male,Semi-Government,Grade 3,Arts,Graduate,39.79,6.39,79.38,59.01,54.63,53.65,11.37,49.53,4,1,6.2,54.54,95.99,68.06,54.67,62.02,62.82,82.31,3,B,Pass,0
STU2104,Lucas,Male,Semi-Government,Grade 5,Math's,Post Graduate,59.57,9.24,59.22,54.28,67.32,65.74,3.37,91.46,3,2,2.9,70.19,62.86,57.61,75.04,68.92,65.24,85.43,3,A,Pass,1
STU2105,Aditya,Female,Private,Grade 5,Phys.Ed,Post Graduate,16.87,7.61,75.3,88.6,50.79,59.01,4.93,67.81,3,1,3.27,90.68,80.67,64.55,54.36,39.13,65.98,72.92,3,B,Pass,0
STU2106,Mia,Male,Private,Grade 4,Science,Post Graduate,0.0,7.06,65.29,60.2,16.41,33.64,13.07,78.41,2,2,6.43,86.02,76.99,54.56,57.96,50.19,54.5,80.06,2,B,Pass,1
STU2107,Damon,Female,Private,Grade 1,Arts,High School,91.71,6.21,76.14,26.51,51.12,56.19,2.88,86.59,3,2,2.7,63.12,69.08,72.23,52.28,87.29,59.73,69.28,3,C,Fail,1
STU2108,Cal,Male,Semi-Government,Grade 4,Arts,Post Graduate,34.08,9.14,55.85,21.43,73.59,82.99,0.69,95.82,6,1,2.63,67.74,77.03,54.85,51.39,64.84,61.73,83.78,3,B,Fail,1
STU2109,Aditya,Male,Private,Grade 2,Science,High School,47.17,8.73,54.34,73.7,39.73,57.19,8.38,100.0,5,3,5.85,44.26,54.0,80.68,71.54,71.78,61.61,82.29,3,B,Fail,1
STU2110,Jack,Female,Government,Grade 4,Science,High School,40.88,7.76,100.0,65.98,100.0,61.18,6.51,100.0,7,2,5.55,44.65,42.65,52.2,49.48,91.33,63.43,93.51,3,A,Pass,0
STU2111,Liam,Male,Private,Grade 4,English,Graduate,50.98,5.8,87.47,56.01,63.44,53.5,12.4,63.14,6,2,7.56,30.93,70.68,83.31,77.25,50.99,60.76,90.73,3,A,Pass,0
STU2112,Mack,Male,Private,Grade 4,English,High School,51.57,3.63,68.64,80.76,63.62,69.36,11.12,85.71,6,0,6.55,56.2,93.47,79.98,64.66,62.3,71.29,57.18,4,C,Pass,0
STU2113,Zen,Female,Government,Grade 2,Science,Graduate,0.0,4.84,75.77,71.38,51.89,71.99,2.93,53.18,3,2,2.72,53.52,81.21,79.19,65.61,56.19,66.37,73.17,3,B,Pass,1
STU2114,Robert,Male,Private,Grade 1,English,Graduate,70.77,3.95,60.69,67.67,49.4,83.54,10.34,82.03,4,3,6.29,86.14,79.73,64.16,46.68,86.88,70.52,70.64,4,B,Pass,0
STU2115,Meera,Female,Private,Grade 5,Phys.Ed,Graduate,50.43,8.08,98.33,36.16,65.39,88.84,5.17,70.87,6,3,4.92,64.03,64.72,76.66,42.42,76.64,64.36,99.75,3,A,Pass,1
STU2116,Shawn,Female,Semi-Government,Grade 1,Phys.Ed,Graduate,30.09,7.37,86.74,62.21,85.15,50.67,1.42,54.04,3,0,1.62,60.38,68.43,39.54,62.16,54.95,60.44,87.1,3,A,Pass,1
STU2117,Diya,Female,Semi-Government,Grade 2,Science,High School,9.11,5.33,74.7,76.28,59.39,49.8,8.97,76.46,2,1,4.54,58.75,98.54,67.49,68.68,31.74,63.83,75.45,3,B,Pass,0
STU2118,Lucas,Female,Private,Grade 4,Science,High School,35.57,6.68,62.02,46.16,31.61,50.1,10.94,55.86,3,3,6.18,69.02,81.04,63.85,66.42,40.46,56.08,66.63,3,C,Pass,0
STU2119,Zen,Male,Government,Grade 5,Science,High School,52.91,6.87,100.0,55.73,81.18,100.0,7.91,72.07,3,2,4.71,51.11,58.52,52.1,50.77,58.51,63.49,98.99,3,A,Pass,0
STU2120,Meera,Female,Private,Grade 2,Science,High School,29.25,5.82,78.14,92.06,84.76,66.02,9.74,55.84,7,3,7.1,81.01,40.63,43.44,57.9,70.26,67.01,80.91,3,B,Pass,0
STU2121,Mia,Male,Government,Grade 4,Math's,High School,8.99,7.13,58.28,78.39,30.95,55.12,6.54,92.69,6,2,5.22,56.33,47.23,100.0,40.64,35.22,55.49,81.71,3,B,Pass,1
STU2122,Liam,Male,Private,Grade 5,Phys.Ed,Graduate,80.78,4.93,41.84,54.93,85.22,49.24,6.7,72.18,7,3,5.88,59.13,53.76,72.92,64.7,72.13,64.0,64.16,3,C,Pass,1
STU2123,Isha,Female,Private,Grade 2,Arts,Graduate,28.41,4.77,74.79,71.59,47.81,70.19,6.56,40.24,6,4,5.72,50.24,61.18,46.07,46.98,56.65,56.34,70.44,3,B,Pass,0
STU2124,Cal,Female,Semi-Government,Grade 5,Phys.Ed,High School,63.43,7.82,56.89,56.61,34.19,72.78,8.58,79.27,5,0,5.18,49.73,69.18,2.57,64.35,60.57,51.25,71.29,2,B,Fail,1
STU2125,Cal,Female,Private,Grade 1,Science,High School,59.65,9.12,25.0,40.55,100.0,76.35,5.55,53.23,8,4,6.02,62.01,87.89,59.35,65.96,60.2,69.04,85.32,3,A,Fail,1
STU2126,Aarav,Female,Government,Grade 3,Phys.Ed,Graduate,111.69,8.8,93.82,69.46,49.35,60.33,4.28,14.48,6,3,4.56,48.41,60.21,83.61,38.29,55.98,58.2,81.27,3,B,Pass,0
STU2127,Meera,Female,Private,Grade 4,Arts,Graduate,40.54,6.74,84.28,84.62,70.83,96.32,11.65,100.0,1,3,5.76,71.57,58.01,66.41,45.0,19.57,64.04,99.67,3,A,Pass,0
STU2128,Tyler,Male,Government,Grade 5,English,High School,63.11,6.44,65.89,59.18,45.44,52.78,2.6,14.73,6,3,3.89,36.76,61.65,42.3,65.24,52.31,51.96,74.99,2,B,Pass,1
STU2129,Damon,Female,Semi-Government,Grade 5,Science,High School,73.29,8.47,63.05,53.82,44.26,55.5,2.75,40.22,2,1,2.05,76.61,44.89,66.61,67.44,90.92,62.51,69.04,3,C,Pass,1
STU2130,Shawn,Female,Private,Grade 1,Math's,Post Graduate,52.32,7.24,53.31,38.15,74.89,98.64,0.33,48.42,3,2,1.68,54.65,56.47,66.4,44.2,66.8,62.53,66.83,3,C,Fail,1
STU2131,Ava,Female,Private,Grade 3,Phys.Ed,High School,66.57,4.64,76.83,58.34,76.74,62.79,12.67,56.76,2,5,7.02,68.42,92.45,65.26,66.79,77.72,71.06,76.67,4,B,Pass,0
STU2132,Sophia,Female,Semi-Government,Grade 1,English,High School,59.74,7.32,78.19,48.13,82.71,45.3,9.87,56.58,6,2,6.55,70.53,72.97,82.17,47.38,40.99,61.27,90.96,3,A,Not Attended,0
STU2133,Robert,Male,Private,Grade 1,Science,High School,7.67,7.51,62.79,100.0,39.46,50.75,9.95,93.68,3,5,6.28,83.51,63.0,55.08,74.74,79.99,68.32,83.29,3,B,Pass,0
STU2134,Noah,Male,Government,Grade 2,Science,Graduate,52.41,8.61,57.05,76.16,52.94,16.57,2.99,87.66,2,0,1.9,53.01,63.86,84.69,56.44,92.08,61.97,65.89,3,C,Not Attended,1
STU2135,Robert,Male,Government,Grade 4,Arts,High School,81.24,4.5,100.0,86.02,75.87,58.52,3.92,50.17,4,1,3.22,66.83,64.12,74.46,60.42,83.97,71.28,72.24,4,B,Pass,0
STU2136,Mack,Female,Private,Grade 4,Phys.Ed,High School,79.93,7.65,68.71,57.3,68.44,67.0,5.63,10.25,3,0,3.3,67.26,61.56,69.66,48.43,66.74,63.3,68.19,3,C,Pass,0
STU2137,Ava,Female,Semi-Government,Grade 4,Arts,High School,46.77,8.84,68.78,71.04,46.33,64.92,4.51,54.42,2,2,3.0,72.57,56.15,63.29,76.0,75.07,65.67,82.07,3,B,Pass,0
STU2138,Sophia,Female,Semi-Government,Grade 5,Math's,Graduate,44.56,7.69,73.52,85.8,45.79,67.41,3.79,87.41,3,3,3.32,68.86,63.14,75.6,59.68,50.53,64.6,87.31,3,A,Pass,0
STU2139,Damon,Male,Semi-Government,Grade 4,Science,Post Graduate,15.23,8.01,89.57,89.89,100.0,60.18,4.67,46.54,1,1,2.47,46.12,69.14,59.11,61.93,47.27,66.71,97.21,3,A,Pass,0
STU2140,Robert,Male,Government,Grade 3,English,Graduate,48.46,7.24,51.0,86.3,82.33,95.32,11.13,83.47,3,2,6.0,73.51,50.49,60.79,82.13,62.82,74.21,100.0,4,A,Pass,1
STU2141,Liam,Female,Semi-Government,Grade 5,Science,High School,27.93,5.41,67.82,61.08,63.65,57.62,6.54,60.38,1,3,3.72,47.13,79.21,54.97,38.98,82.55,60.65,79.49,3,B,Pass,0
STU2142,Ava,Female,Private,Grade 4,Phys.Ed,Graduate,38.26,9.46,65.34,91.29,87.24,61.19,1.0,45.37,3,1,1.7,48.05,55.68,47.85,61.83,73.27,65.8,100.0,3,A,Pass,1
STU2143,Robert,Male,Private,Grade 5,English,Post Graduate,99.78,6.54,69.37,55.57,84.42,62.73,12.77,71.95,4,2,7.01,81.96,61.19,66.4,33.62,58.73,63.08,79.48,3,B,Pass,0
STU2144,Michal,Male,Private,Grade 4,Phys.Ed,Graduate,72.46,8.25,99.96,74.93,42.52,69.39,9.65,43.74,2,5,5.81,38.82,48.3,16.76,80.98,71.75,55.43,84.01,3,B,Fail,0
STU2145,Noah,Male,Government,Grade 3,Phys.Ed,High School,42.34,6.12,81.92,52.62,29.62,77.72,5.6,69.62,6,6,5.84,58.03,74.44,40.96,44.06,71.51,56.12,74.72,3,B,Pass,0
STU2146,Aarav,Male,Government,Grade 1,Phys.Ed,Graduate,25.79,6.07,64.94,62.18,54.92,82.56,0.24,61.33,5,2,2.35,31.39,95.85,37.89,68.54,54.15,60.94,80.77,3,B,Pass,1
STU2147,Lucas,Female,Private,Grade 2,Science,Graduate,16.41,8.83,83.48,43.48,65.67,60.75,7.03,83.92,3,0,3.86,77.43,72.67,71.12,76.04,66.34,66.69,99.6,3,A,Pass,1
STU2148,Hudson,Female,Government,Grade 5,Arts,Graduate,99.49,6.19,66.86,84.71,68.36,94.46,6.91,74.66,3,1,4.06,31.05,65.77,10.9,76.32,32.79,58.05,86.81,3,A,Pass,0
STU2149,Tyler,Female,Government,Grade 1,Arts,Post Graduate,45.14,5.65,100.0,94.06,79.08,3.35,6.49,50.67,3,2,4.15,36.06,54.85,66.95,67.14,49.7,56.4,78.54,3,B,Pass,1
STU2150,Shawn,Male,Government,Grade 2,Math's,Graduate,10.9,7.09,99.58,57.97,77.23,29.93,3.48,89.87,4,3,3.54,61.16,82.76,73.94,43.78,32.86,57.45,79.73,3,B,Pass,1
STU2151,Ava,Female,Private,Grade 4,Arts,High School,29.01,6.77,75.08,79.76,79.86,26.4,5.67,86.91,4,1,3.92,64.71,63.11,61.64,64.19,53.65,61.67,84.9,3,B,Pass,1
STU2152,Tyler,Male,Semi-Government,Grade 4,English,Graduate,52.92,8.73,61.52,77.01,60.04,63.91,0.0,100.0,4,3,2.15,49.59,74.16,64.42,65.94,44.18,62.41,88.11,3,A,Pass,1
STU2153,Robert,Male,Government,Grade 5,Science,Graduate,18.13,7.3,49.07,51.78,77.35,24.75,0.39,90.85,6,4,3.26,59.9,80.33,58.25,52.63,59.41,58.05,59.86,3,C,Fail,1
STU2154,Michal,Female,Private,Grade 3,Phys.Ed,Graduate,64.05,5.56,68.94,39.39,52.97,80.55,2.0,79.49,5,2,3.05,67.65,64.29,29.05,75.63,63.56,59.14,65.75,3,C,Pass,1
STU2155,Cal,Female,Semi-Government,Grade 2,Math's,Graduate,76.09,5.59,34.44,48.73,100.0,74.63,4.3,55.17,1,0,2.07,68.55,52.63,70.75,46.1,74.33,66.96,68.59,3,C,Fail,1
STU2156,Cal,Male,Private,Grade 5,Arts,Post Graduate,41.78,6.05,82.67,65.19,51.0,58.26,8.68,92.58,4,0,4.87,61.85,66.17,62.26,52.98,98.61,64.54,90.16,3,A,Pass,0
STU2157,Meera,Female,Government,Grade 5,Phys.Ed,High School,40.51,4.21,44.57,35.62,91.07,43.6,9.23,80.13,4,1,5.34,65.48,100.0,83.09,70.79,55.94,68.2,67.66,3,C,Pass,1
STU2158,Sophia,Male,Private,Grade 4,Phys.Ed,Post Graduate,48.96,4.83,78.62,67.82,59.73,43.27,3.12,100.0,0,3,2.0,68.82,71.08,51.01,48.75,71.34,60.23,69.71,3,C,Pass,1
STU2159,Cal,Male,Semi-Government,Grade 5,Arts,Graduate,87.91,7.95,59.99,77.04,61.16,100.0,9.58,76.31,4,2,5.73,49.72,62.78,58.02,72.86,56.46,67.25,88.26,3,A,Not Attended,1
STU2160,Robert,Male,Government,Grade 5,Phys.Ed,High School,37.24,4.49,84.14,43.29,85.64,69.97,8.44,50.57,3,2,4.93,63.04,58.62,64.79,83.64,43.62,64.08,62.17,3,C,Pass,1
STU2161,Olivia,Male,Private,Grade 5,Arts,Graduate,96.93,6.81,63.74,42.97,52.47,100.0,4.47,90.02,5,0,3.54,65.15,85.6,26.51,70.73,65.85,63.66,81.99,3,B,Fail,1
STU2162,Ethan,Male,Government,Grade 4,Math's,High School,72.57,7.89,70.79,63.42,73.62,62.47,0.0,54.13,4,2,1.9,82.71,61.33,51.53,66.4,24.33,60.72,79.77,3,B,Pass,1
STU2163,Olivia,Male,Government,Grade 5,English,Graduate,52.9,4.06,78.98,72.81,93.5,65.34,8.07,65.7,1,1,3.83,66.47,69.45,49.56,64.09,83.65,70.61,73.32,4,B,Pass,0
STU2164,Aarav,Female,Semi-Government,Grade 2,English,Graduate,72.78,4.95,76.7,7.4,87.84,47.14,9.31,32.6,8,2,7.02,33.18,70.43,56.17,58.89,74.84,54.49,61.44,2,C,Pass,1
STU2165,Aarav,Female,Government,Grade 5,Science,Graduate,43.13,7.99,66.92,29.77,54.15,0.0,0.0,81.83,6,2,2.6,83.31,46.08,70.69,48.49,85.66,52.27,76.69,2,B,Pass,1
STU2166,Ethan,Female,Private,Grade 5,Phys.Ed,High School,0.0,5.33,74.7,92.49,69.62,79.62,6.89,64.3,3,0,3.81,82.54,38.77,67.76,62.33,52.1,68.15,93.97,3,A,Not Attended,0
STU2167,Hudson,Male,Private,Grade 2,Arts,Graduate,14.06,5.92,68.67,79.58,59.45,18.17,5.42,49.95,9,1,5.57,64.93,69.96,61.83,55.89,75.62,60.68,75.03,3,B,Pass,1
STU2168,Olivia,Female,Government,Grade 4,English,Graduate,24.07,7.93,61.69,50.78,80.71,85.29,5.13,81.51,4,0,3.45,55.11,90.38,49.06,40.76,64.07,64.52,94.45,3,A,Fail,0
STU2169,Mack,Female,Government,Grade 3,English,Post Graduate,47.4,4.29,47.06,76.05,87.62,95.72,9.23,62.78,4,2,5.59,56.15,43.79,38.64,60.76,76.42,66.89,77.3,3,B,Not Attended,1
STU2170,Olivia,Female,Private,Grade 2,Science,Graduate,30.45,6.67,37.02,12.29,28.01,79.21,7.53,59.57,4,1,4.66,78.04,49.33,53.12,51.48,30.68,47.77,66.46,2,C,Fail,1
STU2171,Meera,Male,Private,Grade 2,Phys.Ed,Graduate,18.72,6.47,100.0,55.37,52.73,48.41,0.26,96.42,4,1,1.75,86.46,48.8,97.45,46.07,29.22,58.06,87.97,3,A,Pass,1
STU2172,Kabir,Female,Semi-Government,Grade 2,Arts,High School,9.43,5.66,87.26,46.27,51.32,83.31,5.79,74.47,8,0,5.12,57.48,34.56,61.1,42.29,67.36,55.46,65.88,3,C,Pass,0
STU2173,Cal,Male,Private,Grade 5,Arts,Post Graduate,57.01,9.18,79.05,44.64,65.18,38.27,5.03,91.08,1,1,2.61,49.61,56.41,65.34,73.57,57.63,56.33,76.23,3,B,Pass,1
STU2174,Zen,Female,Government,Grade 5,Arts,High School,12.37,8.1,100.0,85.11,58.45,34.63,5.08,100.0,3,3,3.83,63.61,77.79,78.56,50.74,96.17,68.13,100.0,3,A,Pass,1
STU2175,Ethan,Male,Government,Grade 5,Math's,High School,2.23,6.5,88.23,69.25,55.41,29.44,11.17,49.71,5,0,6.22,80.47,45.01,58.12,62.31,49.33,56.17,75.84,3,B,Pass,1
STU2176,Sara,Male,Government,Grade 1,English,Graduate,83.78,7.41,86.74,70.45,90.51,1.31,4.34,38.95,0,0,1.74,43.08,85.85,54.28,52.3,67.72,58.19,85.65,3,A,Pass,1
STU2177,Riya,Male,Semi-Government,Grade 1,Phys.Ed,Post Graduate,53.68,7.23,82.31,39.07,76.12,37.25,11.42,59.21,4,2,6.47,62.87,51.16,59.83,63.08,67.57,57.12,89.44,3,A,Pass,1
STU2178,Shawn,Female,Semi-Government,Grade 5,Math's,High School,45.28,7.56,63.17,75.55,46.89,60.34,6.98,42.67,2,2,3.99,69.02,61.48,72.56,72.56,62.7,65.14,95.07,3,A,Pass,0
STU2179,Kabir,Female,Private,Grade 1,Phys.Ed,High School,25.6,8.21,67.01,68.17,71.39,17.6,4.93,100.0,6,3,4.82,96.55,60.75,52.36,58.29,23.54,56.08,93.28,3,A,Pass,1
STU2180,Noah,Female,Government,Grade 2,Phys.Ed,High School,37.65,4.96,67.14,49.11,23.16,66.43,0.32,56.42,5,0,1.88,46.0,79.33,43.76,55.19,62.78,53.22,50.4,2,D,Pass,1
STU2181,Aditya,Female,Government,Grade 1,Arts,Graduate,100.5,6.78,93.83,62.23,35.65,57.59,7.18,49.38,0,3,3.62,86.95,59.05,76.71,68.25,61.84,63.53,74.21,3,B,Pass,0
STU2182,Sophia,Female,Government,Grade 4,Science,Graduate,48.7,5.93,73.56,63.16,61.79,60.14,5.9,31.16,6,3,5.21,43.31,71.19,65.44,41.93,53.65,57.58,87.47,3,A,Pass,0
STU2183,Robert,Male,Private,Grade 4,Phys.Ed,High School,5.91,5.88,73.32,59.29,76.78,76.58,7.76,71.68,5,0,4.85,83.88,37.48,62.79,78.73,61.37,67.11,89.09,3,A,Pass,0
STU2184,Shawn,Male,Government,Grade 4,Science,Graduate,35.54,8.03,73.98,35.94,58.63,43.83,8.36,42.19,4,2,5.24,82.03,66.4,65.59,48.68,50.84,56.49,88.51,3,A,Pass,1
STU2185,Ava,Female,Semi-Government,Grade 5,Science,Graduate,35.5,7.41,76.76,67.57,43.46,70.03,4.17,100.0,2,2,2.87,63.46,74.78,89.07,59.43,61.52,66.16,83.37,3,B,Pass,0
STU2186,Liam,Male,Semi-Government,Grade 4,Phys.Ed,High School,16.35,6.06,71.25,51.85,97.11,61.47,13.47,90.07,5,1,7.39,86.88,64.0,65.69,57.31,58.54,67.86,82.25,3,B,Pass,0
STU2187,Isha,Male,Government,Grade 1,English,Graduate,51.86,4.3,95.42,55.51,67.95,37.99,0.0,51.07,8,5,4.05,52.84,49.89,35.08,50.11,74.0,52.92,67.99,2,C,Pass,1
STU2188,Olivia,Female,Private,Grade 5,Math's,High School,48.63,3.76,100.0,58.16,67.11,67.85,6.66,61.87,7,1,5.36,50.21,73.72,44.79,56.69,58.35,59.61,73.98,3,B,Pass,0
STU2189,Hudson,Male,Government,Grade 3,Science,Graduate,18.88,2.98,100.0,60.48,40.71,58.77,11.07,82.49,4,2,6.33,53.65,64.86,80.55,53.39,36.27,56.09,85.67,3,A,Pass,0
STU2190,Mia,Male,Private,Grade 5,Arts,Graduate,0.0,7.83,63.66,58.46,46.81,38.78,7.64,79.87,2,0,3.76,24.37,81.01,58.61,94.7,73.05,59.47,79.45,3,B,Pass,1
STU2191,Olivia,Male,Semi-Government,Grade 3,Science,Post Graduate,74.22,5.94,48.87,68.89,63.71,48.81,0.0,17.02,4,2,1.9,78.68,72.76,79.54,61.66,69.1,67.89,68.23,3,C,Fail,1
STU2192,Olivia,Female,Private,Grade 5,Phys.Ed,High School,36.66,7.05,63.15,56.96,15.9,38.85,4.25,55.84,4,2,3.6,53.19,73.97,36.37,48.35,64.79,48.55,67.75,2,C,Pass,1
STU2193,Mason,Male,Semi-Government,Grade 5,Arts,High School,18.93,7.46,76.09,40.3,55.32,23.57,7.13,47.88,1,3,3.95,57.36,85.75,38.99,30.56,69.46,50.16,47.69,2,D,Pass,1
STU2194,Aarav,Male,Semi-Government,Grade 2,Math's,High School,48.7,5.45,100.0,83.09,52.02,67.32,7.15,80.14,5,0,4.61,46.05,60.57,65.69,73.43,77.46,65.7,82.77,3,B,Pass,0
STU2195,Emma,Female,Private,Grade 4,Math's,Graduate,16.61,5.12,49.39,100.0,99.11,100.0,12.98,63.75,6,2,7.79,64.46,60.12,39.74,54.0,48.53,70.74,85.76,4,A,Not Attended,1
STU2196,Hudson,Female,Government,Grade 2,Phys.Ed,High School,5.02,7.02,70.95,71.93,92.96,35.81,11.57,100.0,4,2,6.53,71.28,75.01,55.8,59.41,71.15,66.67,83.34,3,B,Pass,1
STU2197,Liam,Male,Government,Grade 2,Phys.Ed,High School,33.3,7.53,100.0,96.22,55.58,43.5,12.92,80.42,5,4,7.92,66.12,76.02,80.69,57.98,100.0,72.01,84.0,4,B,Pass,1
STU2198,Hudson,Male,Private,Grade 5,English,High School,35.95,4.67,61.57,84.64,55.85,57.25,4.0,79.25,4,3,3.75,67.3,42.51,20.49,82.94,79.74,61.34,71.17,3,B,Pass,0
STU2199,Olivia,Female,Private,Grade 2,Phys.Ed,High School,59.21,4.73,80.2,91.1,48.64,51.13,0.0,17.6,3,1,1.3,63.92,84.08,54.05,93.17,55.75,67.73,53.65,3,D,Pass,1
STU2200,Cal,Female,Private,Grade 5,English,Graduate,0.66,4.49,78.22,51.79,69.32,57.49,3.07,52.43,4,4,3.63,77.25,63.22,72.59,64.03,72.56,66.03,72.95,3,B,Pass,0
STU2201,Noah,Female,Private,Grade 4,Science,Graduate,87.93,7.44,71.04,85.79,34.99,1.85,8.96,58.05,5,1,5.58,58.24,80.01,68.15,54.89,55.84,54.97,57.83,2,C,Pass,1
STU2202,Diya,Female,Government,Grade 1,Arts,High School,74.46,7.76,51.41,51.36,18.01,59.16,4.87,58.39,6,0,4.05,88.13,64.14,55.38,62.23,100.0,62.3,63.45,3,C,Not Attended,1
STU2203,Mack,Male,Government,Grade 3,Arts,High School,89.55,3.81,76.1,71.6,44.04,80.72,16.11,92.5,4,0,7.84,56.7,54.96,55.5,59.56,83.64,63.34,78.7,3,B,Not Attended,0
STU2204,Zen,Female,Government,Grade 3,Math's,High School,63.77,7.91,79.62,61.01,52.4,86.01,10.65,62.23,5,2,6.51,43.08,79.57,100.0,75.26,69.21,70.82,91.69,4,A,Pass,0
STU2205,Tyler,Female,Private,Grade 2,Science,Graduate,0.0,8.01,56.26,69.9,65.7,66.97,6.45,48.02,6,1,4.93,64.56,93.21,75.16,69.52,66.28,71.41,75.0,4,B,Pass,1
STU2206,Kabir,Male,Private,Grade 5,Science,Graduate,14.97,7.05,71.3,70.92,59.84,74.01,2.65,20.16,2,1,2.01,41.26,73.52,70.63,62.5,54.52,63.4,83.04,3,B,Pass,1
STU2207,Shawn,Female,Semi-Government,Grade 5,Phys.Ed,Post Graduate,61.35,5.88,89.88,52.93,61.77,49.56,1.95,41.93,2,2,1.98,47.6,70.29,57.35,52.32,65.71,57.19,67.12,3,C,Pass,1
STU2208,Meera,Male,Government,Grade 2,Math's,Graduate,38.5,5.81,89.16,43.08,46.03,33.42,5.41,100.0,3,2,3.71,76.29,60.08,54.74,54.31,69.17,54.64,65.28,2,C,Pass,1
STU2209,Aarav,Female,Government,Grade 3,English,High School,39.57,7.98,71.07,69.91,67.84,79.88,0.89,26.03,4,2,2.26,74.95,71.98,72.88,71.86,100.0,76.16,70.93,4,B,Pass,1
STU2210,Noah,Male,Government,Grade 5,Math's,High School,45.34,5.76,55.21,51.18,66.84,48.98,9.41,64.52,1,1,4.36,44.09,67.69,46.35,68.17,57.64,56.37,63.04,3,C,Fail,1
STU2211,Vivaan,Female,Semi-Government,Grade 4,Math's,High School,40.96,4.08,71.88,27.69,51.15,40.18,5.48,61.79,7,1,4.89,53.79,62.48,77.82,39.55,69.66,52.79,52.91,2,D,Pass,1
STU2212,Damon,Female,Private,Grade 2,Math's,High School,35.71,6.48,64.39,47.87,55.72,45.18,4.37,83.44,3,2,3.3,47.41,83.67,55.0,44.37,31.84,51.38,58.19,2,C,Pass,0
STU2213,Hudson,Female,Semi-Government,Grade 1,Math's,High School,70.04,5.12,61.14,66.09,64.23,56.24,9.07,62.63,0,1,3.88,66.23,45.77,60.98,45.33,61.2,58.26,73.94,3,B,Pass,0
STU2214,Liam,Male,Government,Grade 5,Phys.Ed,Post Graduate,43.64,6.71,64.21,50.32,76.17,54.55,0.25,57.74,3,1,1.4,76.19,78.84,79.41,65.51,52.54,66.69,64.22,3,C,Pass,1
STU2215,Jack,Female,Semi-Government,Grade 2,Arts,Graduate,61.46,4.71,56.39,40.47,13.5,92.53,0.0,52.23,3,3,1.8,48.29,69.53,64.07,55.16,73.33,57.11,59.76,3,C,Pass,1
STU2216,Emma,Male,Government,Grade 3,Science,High School,33.65,4.82,72.92,42.66,82.92,41.3,4.49,92.23,7,3,5.0,54.63,65.34,59.71,63.96,53.99,58.06,73.69,3,B,Pass,1
